상호명,시군구명,위도,경도,is_starbucks,projected_cluster
강남아이퀘스트,강남구,37.49043451,127.0336263,1,0
언주역,강남구,37.507975,127.036478,1,0
한티역8번출구,강남구,37.4964928,127.0521993,1,2
신논현역3번출구,강남구,37.50587698,127.0242895,1,1
강남파이낸스센터,강남구,37.49993577,127.0368478,1,0
강남역신분당역사,강남구,37.49705725,127.0281807,1,3
삼성역,강남구,37.50920696,127.0656085,1,1
테헤란로아남타워,강남구,37.50383,127.04487,1,0
강남논현,강남구,37.50789786,127.0233386,1,1
삼성동,강남구,37.51084337,127.0636334,1,1
리저브도산,강남구,37.52554758,127.0377509,1,1
압구정역사3번출구,강남구,37.52575282,127.0288619,1,1
청담역,강남구,37.51944073,127.0495527,1,2
압구정현대아파트,강남구,37.52521971,127.0256602,1,1
강남청담빌딩,강남구,37.517887,127.041375,1,1
케이스퀘어강남,강남구,37.49919146,127.0282044,1,3
강남세곡DT,강남구,37.46699381,127.1183308,1,4
미아뉴타운,강북구,37.618319,127.021072,1,2
강북구청사거리,강북구,37.63998786,127.0274331,1,1
미아사거리역,강북구,37.61183125,127.0305855,1,1
수유역,강북구,37.6380167,127.026135,1,1
미아역,강북구,37.626148,127.026578,1,2
수유역5번출구,강북구,37.63672268,127.0233221,1,1
서울안토,강북구,37.6641955,127.0104073,1,2
발산역사거리,강서구,37.558509,126.835096,1,1
마곡역,강서구,37.559611,126.826298,1,1
우장산역,강서구,37.54951004,126.8360616,1,2
마곡사이언스타워R,강서구,37.5605261,126.833887,1,1
방화DT,강서구,37.57445683,126.8164881,1,2
마곡나루역,강서구,37.56813,126.82614,1,2
마곡GMG,강서구,37.560487,126.829667,1,1
가양역,강서구,37.56164,126.853327,1,2
화곡DT,강서구,37.53501075,126.863188,1,4
화곡동,강서구,37.54061902,126.837388,1,2
염창역,강서구,37.547359,126.874436,1,2
발산역,강서구,37.56033524,126.8391391,1,1
까치산역,강서구,37.53232351,126.8461233,1,2
마곡코엑스,강서구,37.56530318,126.8257043,1,2
염창대로,강서구,37.54854791,126.8782593,1,2
발산역5번출구,강서구,37.55792247,126.8405403,1,1
양천향교역,강서구,37.56785182,126.8408208,1,2
화곡역8번출구,강서구,37.54227921,126.8393,1,2
강서우장산,강서구,37.54661115,126.8361133,1,2
등촌대로,강서구,37.55049218,126.8665096,1,2
